,Date,Euro,Dollar
1714,09/12/2016,1,1.0561
1715,08/12/2016,1,1.0622
1716,07/12/2016,1,1.076
1717,06/12/2016,1,1.0718
1718,05/12/2016,1,1.0755
1719,04/12/2016,1,1.0574
1720,03/12/2016,1,1.0667
1721,02/12/2016,1,1.0667
1722,01/12/2016,1,1.0661
1723,11/30/2016,1,1.059
1724,11/29/2016,1,1.0648
1725,11/28/2016,1,1.0618
1726,11/27/2016,1,1.061
1727,11/26/2016,1,1.0587
1728,11/25/2016,1,1.0587
1729,11/24/2016,1,1.056
1730,11/23/2016,1,1.0541
1731,11/22/2016,1,1.0633
1732,11/21/2016,1,1.0638
1733,11/20/2016,1,1.0583
1734,11/19/2016,1,1.0588
1735,11/18/2016,1,1.0588
1736,11/17/2016,1,1.0622
1737,11/16/2016,1,1.0707
1738,11/15/2016,1,1.0724
1739,11/14/2016,1,1.0748
1740,11/13/2016,1,1.0822
1741,12/11/2016,1,1.0855
1742,11/11/2016,1,1.0855
1743,10/11/2016,1,1.0888
1744,09/11/2016,1,1.0919
1745,08/11/2016,1,1.1017
1746,07/11/2016,1,1.1049
1747,06/11/2016,1,1.1096
1748,05/11/2016,1,1.114
1749,04/11/2016,1,1.114
1750,03/11/2016,1,1.1101
1751,02/11/2016,1,1.1095
1752,01/11/2016,1,1.1055
1753,10/31/2016,1,1.0971
1754,10/30/2016,1,1.0983
1755,10/29/2016,1,1.0989
1756,10/28/2016,1,1.0989
1757,10/27/2016,1,1.0894
1758,10/26/2016,1,1.0909
1759,10/25/2016,1,1.089
1760,10/24/2016,1,1.0872
1761,10/23/2016,1,1.088
1762,10/22/2016,1,1.0884
1763,10/21/2016,1,1.0884
1764,10/20/2016,1,1.0927
1765,10/19/2016,1,1.0978
1766,10/18/2016,1,1.0978
1767,10/17/2016,1,1.1005
1768,10/16/2016,1,1.0971
1769,10/15/2016,1,1.0973
1770,10/14/2016,1,1.0973
1771,10/13/2016,1,1.1055
1772,12/10/2016,1,1.1013
1773,11/10/2016,1,1.1061
1774,10/10/2016,1,1.1141
1775,09/10/2016,1,1.1193
1776,08/10/2016,1,1.1201
1777,07/10/2016,1,1.1201
1778,06/10/2016,1,1.1146
1779,05/10/2016,1,1.1207
1780,04/10/2016,1,1.1205
1781,03/10/2016,1,1.1214
1782,02/10/2016,1,1.1235
1783,01/10/2016,1,1.1242
1784,09/30/2016,1,1.1242
1785,09/29/2016,1,1.1223
1786,09/28/2016,1,1.1217
1787,09/27/2016,1,1.1218
1788,09/26/2016,1,1.1253
1789,09/25/2016,1,1.1235
1790,09/24/2016,1,1.1225
1791,09/23/2016,1,1.1225
1792,09/22/2016,1,1.121
1793,09/21/2016,1,1.1189
1794,09/20/2016,1,1.1152
1795,09/19/2016,1,1.1179
1796,09/18/2016,1,1.1159
1797,09/17/2016,1,1.1158
1798,09/16/2016,1,1.1158
1799,09/15/2016,1,1.1249
1800,09/14/2016,1,1.1244
1801,09/13/2016,1,1.1215
1802,12/09/2016,1,1.1238
1803,11/09/2016,1,1.1237
1804,10/09/2016,1,1.1234
1805,09/09/2016,1,1.1234
1806,08/09/2016,1,1.1265
1807,07/09/2016,1,1.1242
1808,06/09/2016,1,1.1245
1809,05/09/2016,1,1.1148
1810,04/09/2016,1,1.1157
1811,03/09/2016,1,1.1154
1812,02/09/2016,1,1.1154
1813,01/09/2016,1,1.1195
1814,08/31/2016,1,1.1161
1815,08/30/2016,1,1.1149
1816,08/29/2016,1,1.1187
1817,08/28/2016,1,1.1196
1818,08/27/2016,1,1.1197
1819,08/26/2016,1,1.1197
1820,08/25/2016,1,1.1284
1821,08/24/2016,1,1.1265
1822,08/23/2016,1,1.1304
1823,08/22/2016,1,1.132
1824,08/21/2016,1,1.1314
1825,08/20/2016,1,1.1325
1826,08/19/2016,1,1.1325
1827,08/18/2016,1,1.1348
1828,08/17/2016,1,1.1296
1829,08/16/2016,1,1.1277
1830,08/15/2016,1,1.1186
1831,08/14/2016,1,1.1162
1832,08/13/2016,1,1.1163
1833,12/08/2016,1,1.1163
1834,11/08/2016,1,1.114
1835,10/08/2016,1,1.1187
1836,09/08/2016,1,1.1115
1837,08/08/2016,1,1.1085
1838,07/08/2016,1,1.1091
1839,06/08/2016,1,1.1087
1840,05/08/2016,1,1.1087
1841,04/08/2016,1,1.1129
1842,03/08/2016,1,1.115
1843,02/08/2016,1,1.1219
1844,01/08/2016,1,1.1167
1845,07/31/2016,1,1.1172
1846,07/30/2016,1,1.1176
1847,07/29/2016,1,1.1176
1848,07/28/2016,1,1.1078
1849,07/27/2016,1,1.1058
1850,07/26/2016,1,1.0988
1851,07/25/2016,1,1.0993
1852,07/24/2016,1,1.097
1853,07/23/2016,1,1.0977
1854,07/22/2016,1,1.0977
1855,07/21/2016,1,1.1026
1856,07/20/2016,1,1.1011
1857,07/19/2016,1,1.1019
1858,07/18/2016,1,1.1075
1859,07/17/2016,1,1.1059
1860,07/16/2016,1,1.1035
1861,07/15/2016,1,1.1035
1862,07/14/2016,1,1.1116
1863,07/13/2016,1,1.1099
1864,12/07/2016,1,1.1063
1865,11/07/2016,1,1.1061
1866,10/07/2016,1,1.105
1867,09/07/2016,1,1.1051
1868,08/07/2016,1,1.1051
1869,07/07/2016,1,1.1059
1870,06/07/2016,1,1.1095
1871,05/07/2016,1,1.1062
1872,04/07/2016,1,1.1147
1873,03/07/2016,1,1.113
1874,02/07/2016,1,1.1139
1875,01/07/2016,1,1.1139
1876,06/30/2016,1,1.11
1877,06/29/2016,1,1.1124
1878,06/28/2016,1,1.1074
1879,06/27/2016,1,1.101
1880,06/26/2016,1,1.1072
1881,06/25/2016,1,1.1106
1882,06/24/2016,1,1.1106
1883,06/23/2016,1,1.1377
1884,06/22/2016,1,1.1332
1885,06/21/2016,1,1.1258
1886,06/20/2016,1,1.1315
1887,06/19/2016,1,1.1322
1888,06/18/2016,1,1.1277
1889,06/17/2016,1,1.1277
1890,06/16/2016,1,1.1231
1891,06/15/2016,1,1.1263
1892,06/14/2016,1,1.121
1893,06/13/2016,1,1.129
1894,12/06/2016,1,1.125
1895,11/06/2016,1,1.1251
1896,10/06/2016,1,1.1251
1897,09/06/2016,1,1.1315
1898,08/06/2016,1,1.1399
1899,07/06/2016,1,1.1355
1900,06/06/2016,1,1.1355
1901,05/06/2016,1,1.1357
1902,04/06/2016,1,1.1367
1903,03/06/2016,1,1.1367
1904,02/06/2016,1,1.1153
1905,01/06/2016,1,1.1186
1906,05/31/2016,1,1.1132
1907,05/30/2016,1,1.1142
1908,05/29/2016,1,1.1111
1909,05/28/2016,1,1.1113
1910,05/27/2016,1,1.1113
1911,05/26/2016,1,1.1193
1912,05/25/2016,1,1.1157
1913,05/24/2016,1,1.114
1914,05/23/2016,1,1.1216
1915,05/22/2016,1,1.1217
1916,05/21/2016,1,1.1224
1917,05/20/2016,1,1.1224
1918,05/19/2016,1,1.1203
1919,05/18/2016,1,1.1225
1920,05/17/2016,1,1.1312
1921,05/16/2016,1,1.1315
1922,05/15/2016,1,1.1315
1923,05/14/2016,1,1.1308
1924,05/13/2016,1,1.1308
1925,12/05/2016,1,1.1379
1926,11/05/2016,1,1.1424
1927,10/05/2016,1,1.1372
1928,09/05/2016,1,1.1383
1929,08/05/2016,1,1.1397
1930,07/05/2016,1,1.1404
1931,06/05/2016,1,1.1404
1932,05/05/2016,1,1.1403
1933,04/05/2016,1,1.149
1934,03/05/2016,1,1.15
1935,02/05/2016,1,1.1526
1936,01/05/2016,1,1.1454
1937,04/30/2016,1,1.1444
1938,04/29/2016,1,1.1444
1939,04/28/2016,1,1.1353
1940,04/27/2016,1,1.1327
1941,04/26/2016,1,1.1299
1942,04/25/2016,1,1.1267
1943,04/24/2016,1,1.1231
1944,04/23/2016,1,1.1226
1945,04/22/2016,1,1.1226
1946,04/21/2016,1,1.1288
1947,04/20/2016,1,1.1301
1948,04/19/2016,1,1.1357
1949,04/18/2016,1,1.131
1950,04/17/2016,1,1.1292
1951,04/16/2016,1,1.1283
1952,04/15/2016,1,1.1283
1953,04/14/2016,1,1.1266
1954,04/13/2016,1,1.1281
1955,12/04/2016,1,1.1386
1956,11/04/2016,1,1.1411
1957,10/04/2016,1,1.1406
1958,09/04/2016,1,1.1398
1959,08/04/2016,1,1.1398
1960,07/04/2016,1,1.1373
1961,06/04/2016,1,1.1397
1962,05/04/2016,1,1.1383
1963,04/04/2016,1,1.1389
1964,03/04/2016,1,1.1392
1965,02/04/2016,1,1.139
1966,01/04/2016,1,1.139
1967,03/31/2016,1,1.1379
1968,03/30/2016,1,1.1332
1969,03/29/2016,1,1.1289
1970,03/28/2016,1,1.1197
1971,03/27/2016,1,1.1161
1972,03/26/2016,1,1.1168
1973,03/25/2016,1,1.1168
1974,03/24/2016,1,1.1166
1975,03/23/2016,1,1.1178
1976,03/22/2016,1,1.1221
1977,03/21/2016,1,1.1235
1978,03/20/2016,1,1.1275
1979,03/19/2016,1,1.127
1980,03/18/2016,1,1.127
1981,03/17/2016,1,1.1316
1982,03/16/2016,1,1.1217
1983,03/15/2016,1,1.1108
1984,03/14/2016,1,1.1101
1985,03/13/2016,1,1.1166
1986,12/03/2016,1,1.1148
1987,11/03/2016,1,1.1148
1988,10/03/2016,1,1.1176
1989,09/03/2016,1,1.0986
1990,08/03/2016,1,1.1001
1991,07/03/2016,1,1.1012
1992,06/03/2016,1,1.0994
1993,05/03/2016,1,1.1007
1994,04/03/2016,1,1.1007
1995,03/03/2016,1,1.0946
1996,02/03/2016,1,1.0869
1997,01/03/2016,1,1.0876
1998,02/29/2016,1,1.0886
1999,02/28/2016,1,1.0924
2000,02/27/2016,1,1.0934
2001,02/26/2016,1,1.0934
2002,02/25/2016,1,1.1023
2003,02/24/2016,1,1.1014
2004,02/23/2016,1,1.1024
2005,02/22/2016,1,1.1026
2006,02/21/2016,1,1.1122
2007,02/20/2016,1,1.113
2008,02/19/2016,1,1.113
2009,02/18/2016,1,1.1109
2010,02/17/2016,1,1.1121
2011,02/16/2016,1,1.1144
2012,02/15/2016,1,1.1177
2013,02/14/2016,1,1.1224
2014,02/13/2016,1,1.1254
2015,12/02/2016,1,1.1254
2016,11/02/2016,1,1.1317
2017,10/02/2016,1,1.1282
2018,09/02/2016,1,1.1289
2019,08/02/2016,1,1.1189
2020,07/02/2016,1,1.1144
2021,06/02/2016,1,1.1155
2022,05/02/2016,1,1.1155
2023,04/02/2016,1,1.1199
2024,03/02/2016,1,1.1093
2025,02/02/2016,1,1.0919
2026,01/02/2016,1,1.0897
2027,01/31/2016,1,1.0825
2028,01/30/2016,1,1.0831
2029,01/29/2016,1,1.0831
2030,01/28/2016,1,1.0936
2031,01/27/2016,1,1.0904
2032,01/26/2016,1,1.0862
2033,01/25/2016,1,1.0852
2034,01/24/2016,1,1.0797
2035,01/23/2016,1,1.0799
2036,01/22/2016,1,1.0799
2037,01/21/2016,1,1.0859
2038,01/20/2016,1,1.0874
2039,01/19/2016,1,1.0911
2040,01/18/2016,1,1.0894
2041,01/17/2016,1,1.0917
2042,01/16/2016,1,1.0917
2043,01/15/2016,1,1.0917
2044,01/14/2016,1,1.0857
2045,01/13/2016,1,1.0885
2046,12/01/2016,1,1.0843
2047,11/01/2016,1,1.0856
2048,10/01/2016,1,1.0937
2049,09/01/2016,1,1.0926
2050,08/01/2016,1,1.0926
2051,07/01/2016,1,1.0926
2052,06/01/2016,1,1.0776
2053,05/01/2016,1,1.075
2054,04/01/2016,1,1.0824
2055,03/01/2016,1,1.0852
2056,02/01/2016,1,1.0878
2057,01/01/2016,1,1.0878
2058,12/31/2015,1,1.0878
2059,12/30/2015,1,1.0933
2060,12/29/2015,1,1.0926
2061,12/28/2015,1,1.0974
2062,12/27/2015,1,1.0964
2063,12/26/2015,1,1.0951
2064,12/25/2015,1,1.0951
2065,12/24/2015,1,1.0951
2066,12/23/2015,1,1.0908
2067,12/22/2015,1,1.0949
2068,12/21/2015,1,1.0911
2069,12/20/2015,1,1.0869
2070,12/19/2015,1,1.0868
2071,12/18/2015,1,1.0868
2072,12/17/2015,1,1.0843
2073,12/16/2015,1,1.0874
2074,12/15/2015,1,1.0935
2075,12/14/2015,1,1.0991
2076,12/13/2015,1,1.098
2077,12/12/2015,1,1.0993
2078,11/12/2015,1,1.0993
2079,10/12/2015,1,1.0946
2080,09/12/2015,1,1.1014
2081,08/12/2015,1,1.0893
2082,07/12/2015,1,1.0834
2083,06/12/2015,1,1.0881
2084,05/12/2015,1,1.0878
2085,04/12/2015,1,1.0878
2086,03/12/2015,1,1.0917
2087,02/12/2015,1,1.061
2088,01/12/2015,1,1.0626
2089,11/30/2015,1,1.057
2090,11/29/2015,1,1.0583
2091,11/28/2015,1,1.0596
2092,11/27/2015,1,1.0596
2093,11/26/2015,1,1.0604
2094,11/25/2015,1,1.0623
2095,11/24/2015,1,1.0643
2096,11/23/2015,1,1.0637
2097,11/22/2015,1,1.0639
2098,11/21/2015,1,1.0647
2099,11/20/2015,1,1.0647
2100,11/19/2015,1,1.0726
2101,11/18/2015,1,1.0669
2102,11/17/2015,1,1.0643
2103,11/16/2015,1,1.0687
2104,11/15/2015,1,1.07
2105,11/14/2015,1,1.0773
2106,11/13/2015,1,1.0773
2107,12/11/2015,1,1.0812
2108,11/11/2015,1,1.0763
2109,10/11/2015,1,1.0736
2110,09/11/2015,1,1.0759
2111,08/11/2015,1,1.0731
2112,07/11/2015,1,1.0741
2113,06/11/2015,1,1.0741
2114,05/11/2015,1,1.0884
2115,04/11/2015,1,1.0864
2116,03/11/2015,1,1.0961
2117,02/11/2015,1,1.1015
2118,01/11/2015,1,1.1024
2119,10/31/2015,1,1.1006
2120,10/30/2015,1,1.1006
2121,10/29/2015,1,1.0991
2122,10/28/2015,1,1.0923
2123,10/27/2015,1,1.1033
2124,10/26/2015,1,1.106
2125,10/25/2015,1,1.1019
2126,10/24/2015,1,1.1018
2127,10/23/2015,1,1.1018
2128,10/22/2015,1,1.1106
2129,10/21/2015,1,1.1339
2130,10/20/2015,1,1.1353
2131,10/19/2015,1,1.1328
2132,10/18/2015,1,1.1353
2133,10/17/2015,1,1.1349
2134,10/16/2015,1,1.1349
2135,10/15/2015,1,1.1376
2136,10/14/2015,1,1.1474
2137,10/13/2015,1,1.1387
2138,12/10/2015,1,1.1357
2139,11/10/2015,1,1.1362
2140,10/10/2015,1,1.1359
2141,09/10/2015,1,1.1359
2142,08/10/2015,1,1.1288
2143,07/10/2015,1,1.1235
2144,06/10/2015,1,1.1267
2145,05/10/2015,1,1.1191
2146,04/10/2015,1,1.1215
2147,03/10/2015,1,1.121
2148,02/10/2015,1,1.121
2149,01/10/2015,1,1.1192
2150,09/30/2015,1,1.1172
2151,09/29/2015,1,1.1257
2152,09/28/2015,1,1.1235
2153,09/27/2015,1,1.1192
2154,09/26/2015,1,1.1199
2155,09/25/2015,1,1.1199
2156,09/24/2015,1,1.1177
2157,09/23/2015,1,1.119
2158,09/22/2015,1,1.1131
2159,09/21/2015,1,1.1187
2160,09/20/2015,1,1.1296
2161,09/19/2015,1,1.1299
2162,09/18/2015,1,1.1299
2163,09/17/2015,1,1.1415
2164,09/16/2015,1,1.1293
2165,09/15/2015,1,1.1271
2166,09/14/2015,1,1.1311
2167,09/13/2015,1,1.1343
2168,12/09/2015,1,1.1336
2169,11/09/2015,1,1.1336
2170,10/09/2015,1,1.1289
2171,09/09/2015,1,1.1218
2172,08/09/2015,1,1.1208
2173,07/09/2015,1,1.1172
2174,06/09/2015,1,1.1144
2175,05/09/2015,1,1.115
2176,04/09/2015,1,1.115
2177,03/09/2015,1,1.112
2178,02/09/2015,1,1.122
2179,01/09/2015,1,1.13
2180,08/31/2015,1,1.1218
2181,08/30/2015,1,1.1198
2182,08/29/2015,1,1.1184
2183,08/28/2015,1,1.1184
2184,08/27/2015,1,1.1242
2185,08/26/2015,1,1.1339
2186,08/25/2015,1,1.1528
2187,08/24/2015,1,1.1598
2188,08/23/2015,1,1.1392
2189,08/22/2015,1,1.1387
2190,08/21/2015,1,1.1387
2191,08/20/2015,1,1.1233
2192,08/19/2015,1,1.1116
2193,08/18/2015,1,1.1027
2194,08/17/2015,1,1.1077
2195,08/16/2015,1,1.1106
2196,08/15/2015,1,1.1109
2197,08/14/2015,1,1.1109
2198,08/13/2015,1,1.1155
2199,12/08/2015,1,1.1156
2200,11/08/2015,1,1.1045
2201,10/08/2015,1,1.1018
2202,09/08/2015,1,1.0965
2203,08/08/2015,1,1.0968
2204,07/08/2015,1,1.0968
2205,06/08/2015,1,1.0927
2206,05/08/2015,1,1.0902
2207,04/08/2015,1,1.089
2208,03/08/2015,1,1.0954
2209,02/08/2015,1,1.0976
2210,01/08/2015,1,1.0984
2211,07/31/2015,1,1.0984
2212,07/30/2015,1,1.0932
2213,07/29/2015,1,1.0988
2214,07/28/2015,1,1.1063
2215,07/27/2015,1,1.1087
2216,07/26/2015,1,1.0976
2217,07/25/2015,1,1.0984
2218,07/24/2015,1,1.0984
2219,07/23/2015,1,1.0984
2220,07/22/2015,1,1.0929
2221,07/21/2015,1,1.0937
2222,07/20/2015,1,1.0829
2223,07/19/2015,1,1.0839
2224,07/18/2015,1,1.0829
2225,07/17/2015,1,1.0829
2226,07/16/2015,1,1.088
2227,07/15/2015,1,1.0957
2228,07/14/2015,1,1.1013
2229,07/13/2015,1,1.1009
2230,12/07/2015,1,1.1121
2231,11/07/2015,1,1.1159
2232,10/07/2015,1,1.1159
2233,09/07/2015,1,1.1072
2234,08/07/2015,1,1.1074
2235,07/07/2015,1,1.1004
2236,06/07/2015,1,1.1055
2237,05/07/2015,1,1.1024
2238,04/07/2015,1,1.1115
2239,03/07/2015,1,1.1115
2240,02/07/2015,1,1.109
2241,01/07/2015,1,1.1044
2242,06/30/2015,1,1.1131
2243,06/29/2015,1,1.1215
2244,06/28/2015,1,1.0991
2245,06/27/2015,1,1.1172
2246,06/26/2015,1,1.1172
2247,06/25/2015,1,1.1201
2248,06/24/2015,1,1.1206
2249,06/23/2015,1,1.1173
2250,06/22/2015,1,1.1342
2251,06/21/2015,1,1.1362
2252,06/20/2015,1,1.1351
2253,06/19/2015,1,1.1351
2254,06/18/2015,1,1.1372
2255,06/17/2015,1,1.134
2256,06/16/2015,1,1.1247
2257,06/15/2015,1,1.1277
2258,06/14/2015,1,1.1226
2259,06/13/2015,1,1.1265
2260,12/06/2015,1,1.1265
2261,11/06/2015,1,1.1239
2262,10/06/2015,1,1.132
2263,09/06/2015,1,1.1273
2264,08/06/2015,1,1.1281
2265,07/06/2015,1,1.1109
2266,06/06/2015,1,1.1113
2267,05/06/2015,1,1.1113
2268,04/06/2015,1,1.1202
2269,03/06/2015,1,1.1263
2270,02/06/2015,1,1.1151
2271,01/06/2015,1,1.0928
2272,05/31/2015,1,1.0965
2273,05/30/2015,1,1.0989
2274,05/29/2015,1,1.0989
2275,05/28/2015,1,1.097
2276,05/27/2015,1,1.0905
2277,05/26/2015,1,1.0887
2278,05/25/2015,1,1.0978
2279,05/24/2015,1,1.1002
2280,05/23/2015,1,1.1012
2281,05/22/2015,1,1.1012
2282,05/21/2015,1,1.1108
2283,05/20/2015,1,1.1095
2284,05/19/2015,1,1.1146
2285,05/18/2015,1,1.1315
2286,05/17/2015,1,1.144
2287,05/16/2015,1,1.1451
2288,05/15/2015,1,1.1451
2289,05/14/2015,1,1.1404
2290,05/13/2015,1,1.1355
2291,12/05/2015,1,1.1216
2292,11/05/2015,1,1.115
2293,10/05/2015,1,1.1196
2294,09/05/2015,1,1.1202
2295,08/05/2015,1,1.1202
2296,07/05/2015,1,1.1242
2297,06/05/2015,1,1.1343
2298,05/05/2015,1,1.1179
2299,04/05/2015,1,1.1146
2300,03/05/2015,1,1.1185
2301,02/05/2015,1,1.1198
2302,01/05/2015,1,1.1198
2303,04/30/2015,1,1.1213
2304,04/29/2015,1,1.1117
2305,04/28/2015,1,1.0975
2306,04/27/2015,1,1.0876
2307,04/26/2015,1,1.0863
2308,04/25/2015,1,1.0875
2309,04/24/2015,1,1.0875
2310,04/23/2015,1,1.0816
2311,04/22/2015,1,1.072
2312,04/21/2015,1,1.0737
2313,04/20/2015,1,1.0738
2314,04/19/2015,1,1.0794
2315,04/18/2015,1,1.0808
2316,04/17/2015,1,1.0808
2317,04/16/2015,1,1.076
2318,04/15/2015,1,1.0676
2319,04/14/2015,1,1.0651
2320,04/13/2015,1,1.0572
2321,12/04/2015,1,1.0614
2322,11/04/2015,1,1.0603
2323,10/04/2015,1,1.0603
2324,09/04/2015,1,1.0664
2325,08/04/2015,1,1.0784
2326,07/04/2015,1,1.0825
2327,06/04/2015,1,1.0933
2328,05/04/2015,1,1.1004
2329,04/04/2015,1,1.0969
2330,03/04/2015,1,1.0969
2331,02/04/2015,1,1.0877
2332,01/04/2015,1,1.077
2333,03/31/2015,1,1.0739
2334,03/30/2015,1,1.083
2335,03/29/2015,1,1.0887
2336,03/28/2015,1,1.0891
2337,03/27/2015,1,1.0891
2338,03/26/2015,1,1.0885
2339,03/25/2015,1,1.0962
2340,03/24/2015,1,1.0903
2341,03/23/2015,1,1.0947
2342,03/22/2015,1,1.0824
2343,03/21/2015,1,1.0821
2344,03/20/2015,1,1.0821
2345,03/19/2015,1,1.0669
2346,03/18/2015,1,1.0848
2347,03/17/2015,1,1.0595
2348,03/16/2015,1,1.0572
2349,03/15/2015,1,1.0481
2350,03/14/2015,1,1.0495
2351,03/13/2015,1,1.0495
2352,12/03/2015,1,1.0624
2353,11/03/2015,1,1.0548
2354,10/03/2015,1,1.0707
2355,09/03/2015,1,1.0834
2356,08/03/2015,1,1.0845
2357,07/03/2015,1,1.0843
2358,06/03/2015,1,1.0843
2359,05/03/2015,1,1.1032
2360,04/03/2015,1,1.1079
2361,03/03/2015,1,1.1183
2362,02/03/2015,1,1.1177
2363,01/03/2015,1,1.1161
2364,02/28/2015,1,1.1197
2365,02/27/2015,1,1.1197
2366,02/26/2015,1,1.1203
2367,02/25/2015,1,1.1364
2368,02/24/2015,1,1.1339
2369,02/23/2015,1,1.1333
2370,02/22/2015,1,1.1381
2371,02/21/2015,1,1.138
2372,02/20/2015,1,1.138
2373,02/19/2015,1,1.1366
2374,02/18/2015,1,1.14
2375,02/17/2015,1,1.1404
2376,02/16/2015,1,1.1332
2377,02/15/2015,1,1.1398
2378,02/14/2015,1,1.1393
2379,02/13/2015,1,1.1393
2380,12/02/2015,1,1.1403
2381,11/02/2015,1,1.131
2382,10/02/2015,1,1.132
2383,09/02/2015,1,1.1324
2384,08/02/2015,1,1.1314
2385,07/02/2015,1,1.1314
2386,06/02/2015,1,1.1314
2387,05/02/2015,1,1.1472
2388,04/02/2015,1,1.1318
2389,03/02/2015,1,1.1457
2390,02/02/2015,1,1.134
2391,01/02/2015,1,1.1308
2392,01/31/2015,1,1.1288
2393,01/30/2015,1,1.1288
2394,01/29/2015,1,1.1334
2395,01/28/2015,1,1.1286
2396,01/27/2015,1,1.1368
2397,01/26/2015,1,1.1249
2398,01/25/2015,1,1.1135
2399,01/24/2015,1,1.1204
2400,01/23/2015,1,1.1204
2401,01/22/2015,1,1.1343
2402,01/21/2015,1,1.1612
2403,01/20/2015,1,1.1546
2404,01/19/2015,1,1.1595
2405,01/18/2015,1,1.1563
2406,01/17/2015,1,1.1567
2407,01/16/2015,1,1.1567
2408,01/15/2015,1,1.1637
2409,01/14/2015,1,1.1785
2410,01/13/2015,1,1.1777
2411,12/01/2015,1,1.183
2412,11/01/2015,1,1.1869
2413,10/01/2015,1,1.1841
2414,09/01/2015,1,1.1841
2415,08/01/2015,1,1.1793
2416,07/01/2015,1,1.1833
2417,06/01/2015,1,1.1874
2418,05/01/2015,1,1.1937
2419,04/01/2015,1,1.1946
2420,03/01/2015,1,1.2002
2421,02/01/2015,1,1.2002
2422,01/01/2015,1,1.209
2423,12/31/2014,1,1.2107
2424,12/30/2014,1,1.2162
2425,12/29/2014,1,1.2154
2426,12/28/2014,1,1.2169
2427,12/27/2014,1,1.2179
2428,12/26/2014,1,1.2179
2429,12/25/2014,1,1.2207
2430,12/24/2014,1,1.2189
2431,12/23/2014,1,1.2174
2432,12/22/2014,1,1.2223
2433,12/21/2014,1,1.2225
2434,12/20/2014,1,1.2228
2435,12/19/2014,1,1.2228
2436,12/18/2014,1,1.2289
2437,12/17/2014,1,1.2336
2438,12/16/2014,1,1.251
2439,12/15/2014,1,1.2442
2440,12/14/2014,1,1.2464
2441,12/13/2014,1,1.2462
2442,12/12/2014,1,1.2462
2443,11/12/2014,1,1.2393
2444,10/12/2014,1,1.2483
2445,09/12/2014,1,1.2388
2446,08/12/2014,1,1.2314
2447,07/12/2014,1,1.2294
2448,06/12/2014,1,1.2285
2449,05/12/2014,1,1.2285
2450,04/12/2014,1,1.2386
2451,03/12/2014,1,1.2315
2452,02/12/2014,1,1.2387
2453,01/12/2014,1,1.247
2454,11/30/2014,1,1.2436
2455,11/29/2014,1,1.2451
2456,11/28/2014,1,1.2451
2457,11/27/2014,1,1.246
2458,11/26/2014,1,1.2505
2459,11/25/2014,1,1.2479
2460,11/24/2014,1,1.2434
2461,11/23/2014,1,1.2372
2462,11/22/2014,1,1.2388
2463,11/21/2014,1,1.2388
2464,11/20/2014,1,1.2543
2465,11/19/2014,1,1.2539
2466,11/18/2014,1,1.2532
2467,11/17/2014,1,1.2448
2468,11/16/2014,1,1.252
2469,11/15/2014,1,1.2526
2470,11/14/2014,1,1.2526
2471,11/13/2014,1,1.2474
2472,12/11/2014,1,1.2429
2473,11/11/2014,1,1.2476
2474,10/11/2014,1,1.2425
2475,09/11/2014,1,1.246
2476,08/11/2014,1,1.2456
2477,07/11/2014,1,1.2456
2478,06/11/2014,1,1.2381
2479,05/11/2014,1,1.2478
2480,04/11/2014,1,1.2552
2481,03/11/2014,1,1.2493
2482,02/11/2014,1,1.2502
2483,01/11/2014,1,1.2523
2484,10/31/2014,1,1.2523
2485,10/30/2014,1,1.261
2486,10/29/2014,1,1.2632
2487,10/28/2014,1,1.2738
2488,10/27/2014,1,1.2702
2489,10/26/2014,1,1.2675
2490,10/25/2014,1,1.267
2491,10/24/2014,1,1.267
2492,10/23/2014,1,1.265
2493,10/22/2014,1,1.2646
2494,10/21/2014,1,1.2711
2495,10/20/2014,1,1.2794
2496,10/19/2014,1,1.2744
2497,10/18/2014,1,1.2761
2498,10/17/2014,1,1.2761
2499,10/16/2014,1,1.2807
2500,10/15/2014,1,1.2824
2501,10/14/2014,1,1.2646
2502,10/13/2014,1,1.2735
2503,12/10/2014,1,1.2647
2504,11/10/2014,1,1.2629
2505,10/10/2014,1,1.2629
2506,09/10/2014,1,1.2685
2507,08/10/2014,1,1.2729
2508,07/10/2014,1,1.2667
2509,06/10/2014,1,1.2654
2510,05/10/2014,1,1.251
2511,04/10/2014,1,1.2516
2512,03/10/2014,1,1.2516
2513,02/10/2014,1,1.2671
2514,01/10/2014,1,1.2622
2515,09/30/2014,1,1.2629
2516,09/29/2014,1,1.2691
2517,09/28/2014,1,1.2673
2518,09/27/2014,1,1.2683
2519,09/26/2014,1,1.2683
2520,09/25/2014,1,1.2757
2521,09/24/2014,1,1.2777
2522,09/23/2014,1,1.2846
2523,09/22/2014,1,1.2848
2524,09/21/2014,1,1.2835
2525,09/20/2014,1,1.2829
2526,09/19/2014,1,1.2829
2527,09/18/2014,1,1.292
2528,09/17/2014,1,1.2838
2529,09/16/2014,1,1.295
2530,09/15/2014,1,1.2938
2531,09/14/2014,1,1.2962
2532,09/13/2014,1,1.2964
2533,12/09/2014,1,1.2964
2534,11/09/2014,1,1.2922
2535,10/09/2014,1,1.2923
2536,09/09/2014,1,1.2935
2537,08/09/2014,1,1.2898
2538,07/09/2014,1,1.2957
2539,06/09/2014,1,1.2952
2540,05/09/2014,1,1.2952
